#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0009789	5	5	IPR007568	Family RTA-like protein
OG0009790	5	5	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0009791	5	5	IPR001670	Domain Alcohol dehydrogenase, iron-type/glycerol dehydrogenase GldA
OG0009792	5	4	IPR013096	Domain Cupin 2, conserved barrel
OG0009793	5	4	IPR001874	Family Dehydroquinase, class II
OG0009794	5	5	None	None
OG0009795	5	5	None	None
OG0009796	5	4	IPR021833	Family Protein of unknown function DUF3425
OG0009797	5	5	None	None
OG0009798	5	5	IPR000322	Domain Glycoside hydrolase family 31, TIM barrel domain
OG0009799	5	5	None	None
OG0009800	5	5	None	None
OG0009801	5	5	None	None
OG0009802	5	5	None	None
OG0009803	5	5	None	None
OG0009804	5	5	None	None
OG0009805	5	5	None	None
OG0009806	5	5	IPR009799	Domain EthD domain
OG0009807	5	5	IPR007219	Domain Transcription factor domain, fungi
OG0009808	5	5	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009809	5	5	IPR004841	Domain Amino acid permease/ SLC12A domain
OG0009810	5	5	IPR021833	Family Protein of unknown function DUF3425
OG0009811	5	5	IPR002889	Domain Carbohydrate-binding WSC
OG0009812	5	5	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009813	5	5	IPR008579	Domain (S)-ureidoglycine aminohydrolase, cupin domain
OG0009814	5	5	None	None
OG0009815	5	5	IPR008701	Family Necrosis inducing protein
OG0009816	5	5	IPR011706	Domain Multicopper oxidase, C-terminal
OG0009817	5	4	IPR023753	Domain FAD/NAD(P)-binding domain
OG0009818	5	5	None	None
OG0009819	5	4	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009820	5	4	IPR000719	Domain Protein kinase domain
OG0009821	5	5	None	None
OG0009822	5	5	IPR011701	Family Major facilitator superfamily
OG0009823	5	5	None	None
OG0009824	5	5	IPR001087	Family GDSL lipase/esterase
OG0009825	5	5	None	None
OG0009826	5	5	IPR018937	Family Membrane magnesium transporter
OG0009827	5	4	None	None
OG0009828	5	5	IPR008397	Domain Alginate lyase domain
OG0009829	5	5	None	None
OG0009830	5	5	IPR022198	Family Protein of unknown function DUF3723
OG0009831	5	5	IPR013112;IPR013130;IPR013121	Domain FAD-binding 8;Domain Ferric reductase transmembrane component-like domain;Domain Ferric reductase, NAD binding domain
OG0009832	5	5	IPR013096	Domain Cupin 2, conserved barrel
OG0009833	5	5	IPR013154	Domain Alcohol dehydrogenase-like, N-terminal
OG0009834	5	5	IPR001466	Domain Beta-lactamase-related
OG0009835	5	4	None	None
OG0009836	5	5	None	None
OG0009837	5	3	IPR039535	Family Arylsulfotransferase-like
OG0009838	5	5	None	None
OG0009839	5	5	None	None
OG0009840	5	5	None	None
OG0009841	5	5	None	None
OG0009842	5	5	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009843	5	5	None	None
OG0009844	5	5	IPR000182	Domain GNAT domain
OG0009845	5	5	None	None
OG0009846	5	5	IPR002575	Domain Aminoglycoside phosphotransferase
OG0009847	5	5	IPR002016	Domain Haem peroxidase
OG0009848	5	5	None	None
OG0009849	5	5	None	None
OG0009850	5	5	None	None
OG0009851	5	5	IPR013968;IPR009081	Domain Polyketide synthase, ketoreductase domain;Domain Phosphopantetheine binding ACP domain
OG0009852	5	5	IPR008333;IPR000572;IPR005066;IPR001433;IPR001199	Domain Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain;Domain Oxidoreductase, molybdopterin-binding domain;Domain Moybdenum cofactor oxidoreductase, dimerisation;Domain Oxidoreductase FAD/NAD(P)-binding;Domain Cytochrome b5-like heme/steroid binding domain
OG0009853	5	4	None	None
OG0009854	5	5	IPR010126	Family Esterase, PHB depolymerase
OG0009855	5	4	None	None
OG0009856	5	4	IPR007568	Family RTA-like protein
OG0009857	5	5	IPR006935;IPR011545	Domain Helicase/UvrB, N-terminal;Domain DEAD/DEAH box helicase domain
OG0009858	5	5	None	None
OG0009859	5	5	IPR002575;IPR006600	Domain Aminoglycoside phosphotransferase;Domain HTH CenpB-type DNA-binding domain
OG0009860	5	5	IPR000627;IPR007535	Domain Intradiol ring-cleavage dioxygenase, C-terminal;Domain Catechol dioxygenase, N-terminal
OG0009861	5	5	IPR018712	Domain T6SS, Phospholipase effector Tle1-like, catalytic domain
OG0009862	5	5	IPR001128	Family Cytochrome P450
OG0009863	5	4	None	None
OG0009864	5	5	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009865	5	5	None	None
OG0009866	5	4	None	None
OG0009867	5	5	None	None
OG0009868	5	5	IPR031760;IPR001138	Domain Centromere DNA-binding protein complex CBF3 subunit B, C-terminal;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009869	5	5	None	None
OG0009870	5	5	None	None
OG0009871	5	4	None	None
OG0009872	5	5	None	None
OG0009873	5	5	None	None
OG0009874	5	4	IPR005828	Family Major facilitator, sugar transporter-like
OG0009875	5	5	IPR005828	Family Major facilitator, sugar transporter-like
OG0009876	5	5	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0009877	5	5	None	None
OG0009878	5	5	IPR005828	Family Major facilitator, sugar transporter-like
OG0009879	5	5	None	None
OG0009880	5	4	IPR002523	Family Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB
OG0009881	5	5	IPR013736;IPR000383	Domain Xaa-Pro dipeptidyl-peptidase, C-terminal;Domain Xaa-Pro dipeptidyl-peptidase-like domain
OG0009882	5	5	IPR003779	Domain Carboxymuconolactone decarboxylase-like
OG0009883	5	5	IPR002182	Domain NB-ARC
OG0009884	5	5	None	None
OG0009885	5	5	IPR002018	Domain Carboxylesterase, type B
OG0009886	5	5	IPR024535	Domain Rhamnogalacturonase A/B/Epimerase-like, pectate lyase domain
OG0009887	5	5	None	None
OG0009888	5	5	None	None
OG0009889	5	4	None	None
OG0009890	5	5	None	None
OG0009891	5	5	None	None
OG0009892	5	5	None	None
OG0009893	5	5	IPR000192	Domain Aminotransferase class V domain
OG0009894	5	5	None	None
OG0009895	5	5	None	None
OG0009896	5	5	None	None
OG0009897	5	5	None	None
OG0009898	5	5	None	None
OG0009899	5	5	IPR002937	Domain Amine oxidase
OG0009900	5	5	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009901	5	4	None	None
OG0009902	5	4	IPR006140;IPR006139	Domain D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain;Domain D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
OG0009903	5	5	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009904	5	5	IPR011701	Family Major facilitator superfamily
OG0009905	5	3	None	None
OG0009906	5	5	None	None
OG0009907	5	5	IPR013189;IPR013148	Domain Glycosyl hydrolase family 32, C-terminal;Domain Glycosyl hydrolase family 32, N-terminal
OG0009908	5	5	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009909	5	4	IPR010291	Family Ion channel regulatory protein, UNC-93
OG0009910	5	3	None	None
OG0009911	5	5	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009912	5	5	IPR000719;IPR000253	Domain Protein kinase domain;Domain Forkhead-associated (FHA) domain
OG0009913	5	5	IPR024671	Family Autophagy-related protein 22-like
OG0009914	5	4	IPR007219	Domain Transcription factor domain, fungi
OG0009915	5	5	None	None
OG0009916	5	5	IPR005828	Family Major facilitator, sugar transporter-like
OG0009917	5	5	None	None
OG0009918	5	5	IPR013126	Family Heat shock protein 70 family
OG0009919	5	5	IPR007219	Domain Transcription factor domain, fungi
OG0009920	5	5	IPR013148	Domain Glycosyl hydrolase family 32, N-terminal
OG0009921	5	5	None	None
OG0009922	5	5	None	None
OG0009923	5	5	IPR026286	Family Maleate isomerase/Arylmalonate decarboxylase
OG0009924	5	5	IPR002938	Domain FAD-binding domain
OG0009925	5	5	IPR001509	Domain NAD-dependent epimerase/dehydratase
OG0009926	5	5	None	None
OG0009927	5	4	IPR002220	Family DapA-like
OG0009928	5	4	IPR006115;IPR029154	Domain 6-phosphogluconate dehydrogenase, NADP-binding;Domain 3-hydroxyisobutyrate dehydrogenase-like, NAD-binding domain
OG0009929	5	5	IPR007219	Domain Transcription factor domain, fungi
OG0009930	5	4	IPR006140;IPR006139	Domain D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain;Domain D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
OG0009931	5	5	None	None
OG0009932	5	1	None	None
OG0009933	5	5	None	None
OG0009934	5	5	IPR000719	Domain Protein kinase domain
OG0009935	5	3	None	None
OG0009936	5	3	None	None
OG0009937	5	1	None	None
OG0009938	5	5	None	None
OG0009939	5	3	None	None
OG0009940	5	2	None	None
OG0009941	5	2	None	None
OG0009942	5	5	None	None
OG0009943	5	5	None	None
OG0009944	5	5	IPR029526	Domain PiggyBac transposable element-derived protein
OG0009945	5	5	IPR002563	Domain Flavin reductase like domain
OG0009946	5	5	IPR035398	Domain Alpha-L-rhamnosidase C-terminal domain
OG0009947	5	5	IPR013830	Domain SGNH hydrolase-type esterase domain
OG0009948	5	2	IPR001680	Repeat WD40 repeat
OG0009949	5	4	IPR001128	Family Cytochrome P450
OG0009950	5	4	IPR029154;IPR006115;IPR031475;IPR010737	Domain 3-hydroxyisobutyrate dehydrogenase-like, NAD-binding domain;Domain 6-phosphogluconate dehydrogenase, NADP-binding;Domain Four-carbon acid sugar kinase, nucleotide binding domain;Domain Four-carbon acid sugar kinase, N-terminal domain
OG0009951	5	5	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0009952	5	2	IPR013736;IPR000383	Domain Xaa-Pro dipeptidyl-peptidase, C-terminal;Domain Xaa-Pro dipeptidyl-peptidase-like domain
OG0009953	5	4	None	None
OG0009954	5	5	IPR021765	Family Mycotoxin biosynthesis protein UstYa-like
OG0009955	5	5	None	None
OG0009956	5	5	None	None
OG0009957	5	5	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0009958	5	5	None	None
OG0009959	5	5	None	None
OG0009960	5	5	IPR001279	Domain Metallo-beta-lactamase
OG0009961	5	5	IPR022045;IPR022044;IPR003284;IPR031325	Domain Insecticide toxin TcdB middle/N-terminal;Domain Insecticide toxin TcdB middle/C-terminal;Family Salmonella virulence plasmid 65kDa B protein;Repeat RHS repeat
OG0009962	5	5	IPR046839;IPR041079;IPR040840	Domain ABC toxin, N-terminal domain;Domain Neuraminidase-like domain;Domain Tc toxin complex TcA, C-terminal TcB-binding domain
OG0009963	5	5	None	None
OG0009964	5	5	IPR021858	Family Fungal transcription factor
OG0009965	5	4	None	None
OG0009966	5	4	None	None
OG0009967	5	5	None	None
OG0009968	5	5	None	None
OG0009969	5	4	None	None
OG0009970	5	3	None	None
OG0009971	5	5	None	None
OG0009972	5	3	IPR001128	Family Cytochrome P450
OG0009973	5	5	None	None
OG0009974	5	4	None	None
OG0009975	5	5	None	None
OG0009976	5	5	None	None
OG0009977	5	5	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0009978	5	5	None	None
OG0009979	5	5	None	None
OG0009980	5	5	None	None
OG0009981	5	4	IPR024535	Domain Rhamnogalacturonase A/B/Epimerase-like, pectate lyase domain
OG0009982	5	5	None	None
OG0009983	5	5	IPR000675	Family Cutinase/acetylxylan esterase
OG0009984	5	5	None	None
OG0009985	5	3	None	None
OG0009986	5	3	None	None
OG0009987	5	3	None	None
OG0009988	5	5	None	None
OG0009989	5	5	None	None
OG0009990	5	5	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0009991	5	5	None	None
OG0009992	5	3	None	None
OG0009993	5	3	None	None
OG0009994	5	3	IPR018392	Domain LysM domain
OG0009995	5	4	None	None
OG0009996	5	5	IPR025363	Family Protein of unknown function DUF4267
OG0009997	5	5	None	None
OG0009998	5	2	None	None
OG0009999	5	5	None	None
OG0010000	5	5	None	None
OG0010001	5	3	None	None
OG0010002	5	5	None	None
OG0010003	5	1	None	None
OG0010004	4	4	None	None
OG0010005	4	4	None	None
OG0010006	4	4	None	None
OG0010007	4	4	None	None
OG0010008	4	3	IPR002575	Domain Aminoglycoside phosphotransferase
OG0010009	4	4	IPR003689	Family Zinc/iron permease
OG0010010	4	4	None	None
OG0010011	4	4	IPR002192;IPR000121;IPR008279	Domain Pyruvate phosphate dikinase, AMP/ATP-binding;Domain PEP-utilising enzyme, C-terminal;Domain PEP-utilising enzyme, mobile domain
OG0010012	4	4	None	None
OG0010013	4	4	None	None
OG0010014	4	4	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010015	4	4	None	None
OG0010016	4	4	None	None
OG0010017	4	3	IPR001279	Domain Metallo-beta-lactamase
OG0010018	4	3	IPR002938	Domain FAD-binding domain
OG0010019	4	4	None	None
OG0010020	4	4	None	None
OG0010021	4	4	None	None
OG0010022	4	4	None	None
OG0010023	4	3	IPR043750	Family Protein of unknown function DUF5695
OG0010024	4	4	None	None
OG0010025	4	4	None	None
OG0010026	4	4	None	None
OG0010027	4	4	None	None
OG0010028	4	4	None	None
OG0010029	4	3	None	None
OG0010030	4	4	None	None
OG0010031	4	2	IPR008397	Domain Alginate lyase domain
OG0010032	4	3	IPR013149;IPR013154	Domain Alcohol dehydrogenase-like, C-terminal;Domain Alcohol dehydrogenase-like, N-terminal
OG0010033	4	4	IPR008030	Domain NmrA-like domain
OG0010034	4	4	IPR004276;IPR002213	Domain Glycosyltransferase family 28, N-terminal domain;Family UDP-glucuronosyl/UDP-glucosyltransferase
OG0010035	4	4	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010036	4	4	IPR022742	Domain Serine aminopeptidase, S33
OG0010037	4	4	None	None
OG0010038	4	4	None	None
OG0010039	4	4	IPR004839	Domain Aminotransferase, class I/classII, large domain
OG0010040	4	4	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0010041	4	4	IPR018531	Family Protein of unknown function DUF1993
OG0010042	4	4	None	None
OG0010043	4	4	None	None
OG0010044	4	4	IPR004045	Domain Glutathione S-transferase, N-terminal
OG0010045	4	4	None	None
OG0010046	4	4	IPR002938	Domain FAD-binding domain
OG0010047	4	4	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010048	4	4	IPR011701	Family Major facilitator superfamily
OG0010049	4	4	None	None
OG0010050	4	4	None	None
OG0010051	4	4	None	None
OG0010052	4	4	IPR005811;IPR013650	Domain ATP-citrate synthase/succinyl-CoA ligase, C-terminal domain;Domain ATP-grasp fold, succinyl-CoA synthetase-type
OG0010053	4	4	IPR005811;IPR003781	Domain ATP-citrate synthase/succinyl-CoA ligase, C-terminal domain;Domain CoA-binding
OG0010054	4	4	IPR004045	Domain Glutathione S-transferase, N-terminal
OG0010055	4	4	None	None
OG0010056	4	4	None	None
OG0010057	4	4	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0010058	4	4	IPR008254;IPR003097;IPR001433	Domain Flavodoxin/nitric oxide synthase;Domain Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding;Domain Oxidoreductase FAD/NAD(P)-binding
OG0010059	4	4	IPR023226;IPR041402;IPR005192;IPR041274	Domain Glycoside hydrolase, family 49, N-terminal domain;Repeat Dextranase, beta solenoid repeat;Domain Glycoside hydrolase, family 49, C-terminal;Repeat Isopullulanase beta-solenoid repeat
OG0010060	4	4	IPR003779	Domain Carboxymuconolactone decarboxylase-like
OG0010061	4	4	IPR005828	Family Major facilitator, sugar transporter-like
OG0010062	4	4	IPR013094	Domain Alpha/beta hydrolase fold-3
OG0010063	4	4	IPR006045	Domain Cupin 1
OG0010064	4	4	IPR004006;IPR004007	Domain DhaK domain;Domain DhaL domain
OG0010065	4	4	IPR002933;IPR011650	Family Peptidase M20;Domain Peptidase M20, dimerisation domain
OG0010066	4	4	IPR002018	Domain Carboxylesterase, type B
OG0010067	4	4	None	None
OG0010068	4	4	None	None
OG0010069	4	4	None	None
OG0010070	4	4	IPR029154;IPR006115;IPR001670	Domain 3-hydroxyisobutyrate dehydrogenase-like, NAD-binding domain;Domain 6-phosphogluconate dehydrogenase, NADP-binding;Domain Alcohol dehydrogenase, iron-type/glycerol dehydrogenase GldA
OG0010071	4	4	None	None
OG0010072	4	4	IPR046536	Family Protein of unknown function DUF6601
OG0010073	4	4	None	None
OG0010074	4	4	None	None
OG0010075	4	4	IPR007219	Domain Transcription factor domain, fungi
OG0010076	4	4	IPR021833	Family Protein of unknown function DUF3425
OG0010077	4	4	None	None
OG0010078	4	4	None	None
OG0010079	4	4	None	None
OG0010080	4	4	None	None
OG0010081	4	4	None	None
OG0010082	4	4	IPR008854	Family TPMT family
OG0010083	4	4	None	None
OG0010084	4	4	None	None
OG0010085	4	4	IPR027450	Domain Alpha-ketoglutarate-dependent dioxygenase AlkB-like
OG0010086	4	4	None	None
OG0010087	4	4	None	None
OG0010088	4	4	None	None
OG0010089	4	4	None	None
OG0010090	4	4	None	None
OG0010091	4	4	IPR045518	Domain 2EXR domain
OG0010092	4	4	None	None
OG0010093	4	4	None	None
OG0010094	4	4	None	None
OG0010095	4	4	IPR004147	Domain ABC1 atypical kinase-like domain
OG0010096	4	4	None	None
OG0010097	4	4	None	None
OG0010098	4	4	None	None
OG0010099	4	4	None	None
OG0010100	4	4	None	None
OG0010101	4	4	None	None
OG0010102	4	4	None	None
OG0010103	4	4	None	None
OG0010104	4	4	IPR001509	Domain NAD-dependent epimerase/dehydratase
OG0010105	4	4	None	None
OG0010106	4	4	IPR011701	Family Major facilitator superfamily
OG0010107	4	4	None	None
OG0010108	4	4	IPR015590	Domain Aldehyde dehydrogenase domain
OG0010109	4	4	None	None
OG0010110	4	4	None	None
OG0010111	4	4	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0010112	4	4	None	None
OG0010113	4	4	None	None
OG0010114	4	4	IPR021858	Family Fungal transcription factor
OG0010115	4	4	None	None
OG0010116	4	4	None	None
OG0010117	4	4	IPR015590	Domain Aldehyde dehydrogenase domain
OG0010118	4	3	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010119	4	4	IPR013830	Domain SGNH hydrolase-type esterase domain
OG0010120	4	2	None	None
OG0010121	4	4	None	None
OG0010122	4	4	IPR002575	Domain Aminoglycoside phosphotransferase
OG0010123	4	4	None	None
OG0010124	4	3	IPR003653	Domain Ulp1 protease family, C-terminal catalytic domain
OG0010125	4	4	None	None
OG0010126	4	3	None	None
OG0010127	4	4	None	None
OG0010128	4	4	None	None
OG0010129	4	4	IPR011701	Family Major facilitator superfamily
OG0010130	4	4	IPR002575	Domain Aminoglycoside phosphotransferase
OG0010131	4	4	IPR001952	Family Alkaline phosphatase
OG0010132	4	3	IPR006076	Domain FAD dependent oxidoreductase
OG0010133	4	4	None	None
OG0010134	4	4	IPR008030	Domain NmrA-like domain
OG0010135	4	4	None	None
OG0010136	4	4	None	None
OG0010137	4	4	IPR005814	Family Aminotransferase class-III
OG0010138	4	4	None	None
OG0010139	4	4	IPR002018	Domain Carboxylesterase, type B
OG0010140	4	4	IPR012317	Domain Poly(ADP-ribose) polymerase, catalytic domain
OG0010141	4	2	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0010142	4	4	IPR006076	Domain FAD dependent oxidoreductase
OG0010143	4	4	IPR031348	Domain Azaphilone pigments biosynthesis cluster protein L, N-terminal
OG0010144	4	4	None	None
OG0010145	4	4	IPR015034	Family Basophilic leukemia-expressed protein Bles03-like
OG0010146	4	4	None	None
OG0010147	4	3	IPR021765	Family Mycotoxin biosynthesis protein UstYa-like
OG0010148	4	4	IPR015590	Domain Aldehyde dehydrogenase domain
OG0010149	4	4	IPR011701	Family Major facilitator superfamily
OG0010150	4	4	IPR007111	Domain NACHT nucleoside triphosphatase
OG0010151	4	3	IPR010291	Family Ion channel regulatory protein, UNC-93
OG0010152	4	4	IPR007325	Family Kynurenine formamidase/cyclase-like
OG0010153	4	4	IPR011701	Family Major facilitator superfamily
OG0010154	4	4	IPR006680	Domain Amidohydrolase-related
OG0010155	4	4	IPR000383;IPR013736	Domain Xaa-Pro dipeptidyl-peptidase-like domain;Domain Xaa-Pro dipeptidyl-peptidase, C-terminal
OG0010156	4	4	IPR005828	Family Major facilitator, sugar transporter-like
OG0010157	4	4	None	None
OG0010158	4	4	None	None
OG0010159	4	4	IPR002110	Repeat Ankyrin repeat
OG0010160	4	4	None	None
OG0010161	4	3	IPR044861;IPR026992	Domain Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain;Domain Non-haem dioxygenase N-terminal domain
OG0010162	4	4	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0010163	4	4	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0010164	4	4	None	None
OG0010165	4	4	IPR013922	Family Cyclin PHO80-like
OG0010166	4	4	IPR007783	Family Eukaryotic translation initiation factor 3 subunit D
OG0010167	4	4	IPR007325	Family Kynurenine formamidase/cyclase-like
OG0010168	4	4	None	None
OG0010169	4	3	None	None
OG0010170	4	4	IPR001680;IPR007111;IPR031359	Repeat WD40 repeat;Domain NACHT nucleoside triphosphatase;Domain NWD NACHT-NTPase, N-terminal
OG0010171	4	4	None	None
OG0010172	4	4	IPR005828	Family Major facilitator, sugar transporter-like
OG0010173	4	4	IPR013149;IPR013154	Domain Alcohol dehydrogenase-like, C-terminal;Domain Alcohol dehydrogenase-like, N-terminal
OG0010174	4	4	IPR011701	Family Major facilitator superfamily
OG0010175	4	4	IPR008011	Domain Complex 1 LYR protein domain
OG0010176	4	4	None	None
OG0010177	4	3	IPR001155;IPR020946	Domain NADH:flavin oxidoreductase/NADH oxidase, N-terminal;Family Flavin monooxygenase-like
OG0010178	4	4	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010179	4	4	IPR005828	Family Major facilitator, sugar transporter-like
OG0010180	4	3	IPR000209	Domain Peptidase S8/S53 domain
OG0010181	4	2	IPR004046	Domain Glutathione S-transferase, C-terminal
OG0010182	4	4	None	None
OG0010183	4	4	IPR000262	Domain FMN-dependent dehydrogenase
OG0010184	4	2	None	None
OG0010185	4	1	None	None
OG0010186	4	4	IPR001623	Domain DnaJ domain
OG0010187	4	3	None	None
OG0010188	4	4	None	None
OG0010189	4	3	None	None
OG0010190	4	3	None	None
OG0010191	4	2	None	None
OG0010192	4	2	None	None
OG0010193	4	2	None	None
OG0010194	4	2	None	None
OG0010195	4	2	None	None
OG0010196	4	2	None	None
OG0010197	4	2	None	None
OG0010198	4	1	None	None
OG0010199	4	4	None	None
OG0010200	4	4	None	None
OG0010201	4	4	None	None
OG0010202	4	4	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0010203	4	4	None	None
OG0010204	4	3	IPR002938	Domain FAD-binding domain
OG0010205	4	3	None	None
OG0010206	4	4	IPR002293	Family Amino acid/polyamine transporter I
OG0010207	4	2	None	None
OG0010208	4	2	None	None
OG0010209	4	2	IPR010573	Family Major facilitator transporter Str1/Tri12-like
OG0010210	4	4	IPR002938	Domain FAD-binding domain
OG0010211	4	4	IPR001128	Family Cytochrome P450
OG0010212	4	3	IPR011701	Family Major facilitator superfamily
OG0010213	4	4	IPR004927	Family Alkylmercury lyase
OG0010214	4	4	None	None
OG0010215	4	4	IPR001874	Family Dehydroquinase, class II
OG0010216	4	4	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010217	4	3	IPR002293	Family Amino acid/polyamine transporter I
OG0010218	4	3	IPR001128	Family Cytochrome P450
OG0010219	4	2	IPR001753	Family Enoyl-CoA hydratase/isomerase
OG0010220	4	4	None	None
OG0010221	4	4	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0010222	4	4	IPR008030	Domain NmrA-like domain
OG0010223	4	3	None	None
OG0010224	4	4	None	None
OG0010225	4	4	None	None
OG0010226	4	4	IPR010730	Domain Heterokaryon incompatibility
OG0010227	4	4	IPR005828	Family Major facilitator, sugar transporter-like
OG0010228	4	4	IPR013698	Domain Squalene epoxidase
OG0010229	4	4	None	None
OG0010230	4	4	IPR002227	Domain Tyrosinase copper-binding domain
OG0010231	4	4	IPR001381	Family 3-dehydroquinate dehydratase type I
OG0010232	4	4	IPR013708	Domain Shikimate dehydrogenase substrate binding, N-terminal
OG0010233	4	4	IPR037401	Domain SnoaL-like domain
OG0010234	4	4	IPR003615	Domain HNH nuclease
OG0010235	4	4	IPR001853	Domain DSBA-like thioredoxin domain
OG0010236	4	2	None	None
OG0010237	4	3	IPR004839	Domain Aminotransferase, class I/classII, large domain
OG0010238	4	4	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010239	4	4	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0010240	4	4	None	None
OG0010241	4	2	IPR010126	Family Esterase, PHB depolymerase
OG0010242	4	4	IPR005814	Family Aminotransferase class-III
OG0010243	4	3	IPR011118	Family Tannase/feruloyl esterase
OG0010244	4	4	IPR015814;IPR006115	Domain Phosphogluconate dehydrogenase, NAD-binding, putative, C-terminal;Domain 6-phosphogluconate dehydrogenase, NADP-binding
OG0010245	4	4	IPR011531	Domain Bicarbonate transporter-like, transmembrane domain
OG0010246	4	3	None	None
OG0010247	4	4	None	None
OG0010248	4	4	None	None
OG0010249	4	4	IPR008146	Domain Glutamine synthetase, catalytic domain
OG0010250	4	4	IPR015590	Domain Aldehyde dehydrogenase domain
OG0010251	4	4	None	None
OG0010252	4	4	IPR006076	Domain FAD dependent oxidoreductase
OG0010253	4	4	None	None
OG0010254	4	4	None	None
OG0010255	4	4	None	None
OG0010256	4	3	None	None
OG0010257	4	3	None	None
OG0010258	4	4	None	None
OG0010259	4	4	None	None
OG0010260	4	4	None	None
OG0010261	4	4	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0010262	4	4	None	None
OG0010263	4	4	None	None
OG0010264	4	4	None	None
OG0010265	4	4	None	None
OG0010266	4	4	None	None
OG0010267	4	4	None	None
OG0010268	4	4	None	None
OG0010269	4	4	None	None
OG0010270	4	3	None	None
OG0010271	4	4	None	None
OG0010272	4	4	None	None
OG0010273	4	4	IPR002820	Domain Molybdopterin cofactor biosynthesis C (MoaC) domain
OG0010274	4	4	None	None
OG0010275	4	4	None	None
OG0010276	4	3	IPR003812	Domain Fido domain
OG0010277	4	3	None	None
OG0010278	4	4	None	None
OG0010279	4	4	IPR001910	Domain Inosine/uridine-preferring nucleoside hydrolase domain
OG0010280	4	4	IPR044861;IPR026992	Domain Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain;Domain Non-haem dioxygenase N-terminal domain
OG0010281	4	4	None	None
OG0010282	4	4	None	None
OG0010283	4	3	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0010284	4	4	None	None
OG0010285	4	4	None	None
