#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0010844	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0010845	2	2	GO:0005515	protein binding 
OG0010846	2	2	None	None
OG0010847	2	2	None	None
OG0010848	2	2	None	None
OG0010849	2	2	None	None
OG0010850	2	2	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 
OG0010851	2	2	None	None
OG0010852	2	2	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 
OG0010853	2	2	None	None
OG0010854	2	2	None	None
OG0010855	2	2	None	None
OG0010856	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0010857	2	2	None	None
OG0010858	2	2	None	None
OG0010859	2	2	None	None
OG0010860	2	2	None	None
OG0010861	2	2	None	None
OG0010862	2	2	None	None
OG0010863	2	2	None	None
OG0010864	2	2	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 
OG0010865	2	2	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0010866	2	2	None	None
OG0010867	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0010868	2	2	None	None
OG0010869	2	2	None	None
OG0010870	2	2	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 
OG0010871	2	2	None	None
OG0010872	2	2	None	None
OG0010873	2	2	GO:0004064	arylesterase activity 
OG0010874	2	2	GO:0003854;GO:0006694;GO:0016616	N/A;steroid biosynthetic process ;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor 
OG0010875	2	2	None	None
OG0010876	2	2	None	None
OG0010877	2	2	GO:0000166;GO:0004812;GO:0005524;GO:0005737;GO:0006418	nucleotide binding ;aminoacyl-tRNA ligase activity ;ATP binding ;cytoplasm ;tRNA aminoacylation for protein translation 
OG0010878	2	2	None	None
OG0010879	2	2	None	None
OG0010880	2	2	None	None
OG0010881	2	2	None	None
OG0010882	2	2	None	None
OG0010883	2	2	None	None
OG0010884	2	2	None	None
OG0010885	2	2	None	None
OG0010886	2	2	None	None
OG0010887	2	2	None	None
OG0010888	2	2	None	None
OG0010889	2	2	None	None
OG0010890	2	2	None	None
OG0010891	2	2	None	None
OG0010892	2	2	None	None
OG0010893	2	2	None	None
OG0010894	2	2	None	None
OG0010895	2	2	None	None
OG0010896	2	2	None	None
OG0010897	2	2	None	None
OG0010898	2	2	None	None
OG0010899	2	2	None	None
OG0010900	2	2	None	None
OG0010901	2	2	None	None
OG0010902	2	2	None	None
OG0010903	2	2	None	None
OG0010904	2	2	GO:0004812;GO:0005524;GO:0043039	aminoacyl-tRNA ligase activity ;ATP binding ;tRNA aminoacylation 
OG0010905	2	2	None	None
OG0010906	2	2	None	None
OG0010907	2	2	None	None
OG0010908	2	2	None	None
OG0010909	2	2	None	None
OG0010910	2	2	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0010911	2	2	None	None
OG0010912	2	2	GO:0005525	GTP binding 
OG0010913	2	1	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0010914	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0010915	2	2	None	None
OG0010916	2	1	GO:0004252;GO:0005618;GO:0006508;GO:0008236;GO:0016020	serine-type endopeptidase activity ;cell wall ;proteolysis ;serine-type peptidase activity ;membrane 
OG0010917	2	1	None	None
OG0010918	2	2	None	None
OG0010919	2	2	None	None
OG0010920	2	2	None	None
OG0010921	2	2	None	None
OG0010922	2	2	None	None
OG0010923	2	2	GO:0003964	RNA-directed DNA polymerase activity 
OG0010924	2	2	None	None
OG0010925	2	1	None	None
OG0010926	2	2	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 
OG0010927	2	2	None	None
OG0010928	2	2	None	None
OG0010929	2	2	None	None
OG0010930	2	2	GO:0016491	oxidoreductase activity 
OG0010931	2	2	None	None
OG0010932	2	2	None	None
OG0010933	2	2	None	None
OG0010934	2	1	None	None
OG0010935	2	2	None	None
OG0010936	2	2	GO:0004386	helicase activity 
OG0010937	2	2	GO:0005524	ATP binding 
OG0010938	2	2	None	None
OG0010939	2	2	None	None
OG0010940	2	2	GO:0000160	phosphorelay signal transduction system 
OG0010941	2	2	None	None
OG0010942	2	2	GO:2001070	starch binding 
OG0010943	2	2	None	None
OG0010944	2	2	None	None
OG0010945	2	2	None	None
OG0010946	2	2	None	None
OG0010947	2	2	None	None
OG0010948	2	2	None	None
OG0010949	2	2	None	None
OG0010950	2	2	None	None
OG0010951	2	2	None	None
OG0010952	2	2	None	None
OG0010953	2	2	None	None
OG0010954	2	2	None	None
OG0010955	2	2	None	None
OG0010956	2	2	GO:0016787	hydrolase activity 
OG0010957	2	2	None	None
OG0010958	2	2	None	None
OG0010959	2	2	GO:0071949	FAD binding 
OG0010960	2	2	None	None
OG0010961	2	2	None	None
OG0010962	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0010963	2	2	None	None
OG0010964	2	2	None	None
OG0010965	2	2	None	None
OG0010966	2	2	None	None
OG0010967	2	2	None	None
OG0010968	2	2	None	None
OG0010969	2	2	GO:0046872	metal ion binding 
OG0010970	2	2	None	None
OG0010971	2	2	None	None
OG0010972	2	2	None	None
OG0010973	2	2	None	None
OG0010974	2	2	None	None
OG0010975	2	2	None	None
OG0010976	2	2	None	None
OG0010977	2	2	None	None
OG0010978	2	2	None	None
OG0010979	2	2	None	None
OG0010980	2	2	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 
OG0010981	2	2	None	None
OG0010982	2	2	None	None
OG0010983	2	2	GO:0016829	lyase activity 
OG0010984	2	2	GO:0016491	oxidoreductase activity 
OG0010985	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0010986	2	2	GO:0008745;GO:0009253	N-acetylmuramoyl-L-alanine amidase activity ;peptidoglycan catabolic process 
OG0010987	2	2	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 
OG0010988	2	2	None	None
OG0010989	2	2	GO:0016787	hydrolase activity 
OG0010990	2	2	GO:0016616;GO:0051287	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor ;NAD binding 
OG0010991	2	2	GO:0003677;GO:0006351;GO:0008270;GO:0022857;GO:0055085	DNA binding ;DNA-templated transcription ;zinc ion binding ;transmembrane transporter activity ;transmembrane transport 
OG0010992	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0010993	2	2	None	None
OG0010994	2	2	None	None
OG0010995	2	2	None	None
OG0010996	2	2	None	None
OG0010997	2	2	None	None
OG0010998	2	2	GO:0004420;GO:0015936	hydroxymethylglutaryl-CoA reductase (NADPH) activity ;coenzyme A metabolic process 
OG0010999	2	2	None	None
OG0011000	2	2	None	None
OG0011001	2	2	None	None
OG0011002	2	2	GO:0019239	deaminase activity 
OG0011003	2	2	GO:0006631;GO:0016491;GO:0016616;GO:0070403	fatty acid metabolic process ;oxidoreductase activity ;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor ;NAD+ binding 
OG0011004	2	2	None	None
OG0011005	2	2	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 
OG0011006	2	2	None	None
OG0011007	2	2	None	None
OG0011008	2	2	None	None
OG0011009	2	2	GO:0016491	oxidoreductase activity 
OG0011010	2	2	None	None
OG0011011	2	2	None	None
OG0011012	2	2	None	None
OG0011013	2	2	GO:0046872	metal ion binding 
OG0011014	2	2	GO:0005507;GO:0008131;GO:0009308;GO:0048038	copper ion binding ;primary methylamine oxidase activity ;amine metabolic process ;quinone binding 
OG0011015	2	2	None	None
OG0011016	2	1	None	None
OG0011017	2	1	None	None
OG0011018	2	2	None	None
OG0011019	2	1	None	None
OG0011020	2	1	None	None
OG0011021	2	2	None	None
OG0011022	2	1	None	None
OG0011023	2	2	None	None
OG0011024	2	2	None	None
OG0011025	2	1	GO:0005515	protein binding 
OG0011026	2	1	None	None
OG0011027	2	2	None	None
OG0011028	2	1	None	None
OG0011029	2	2	None	None
OG0011030	2	1	None	None
OG0011031	2	2	None	None
OG0011032	2	1	None	None
OG0011033	2	1	None	None
OG0011034	2	1	None	None
OG0011035	2	2	None	None
OG0011036	2	1	None	None
OG0011037	2	2	GO:0019786	protein-phosphatidylethanolamide deconjugating activity 
OG0011038	2	1	None	None
OG0011039	2	1	None	None
OG0011040	2	1	None	None
OG0011041	2	1	None	None
OG0011042	2	2	None	None
OG0011043	2	2	None	None
OG0011044	2	1	None	None
OG0011045	2	2	None	None
OG0011046	2	2	None	None
OG0011047	2	2	None	None
OG0011048	2	2	None	None
OG0011049	2	2	None	None
OG0011050	2	2	None	None
OG0011051	2	2	None	None
OG0011052	2	2	None	None
OG0011053	2	2	None	None
OG0011054	2	2	None	None
OG0011055	2	2	None	None
OG0011056	2	2	None	None
OG0011057	2	2	None	None
OG0011058	2	2	None	None
OG0011059	2	2	None	None
OG0011060	2	1	None	None
OG0011061	2	2	None	None
OG0011062	2	2	None	None
OG0011063	2	2	None	None
OG0011064	2	2	None	None
OG0011065	2	2	None	None
OG0011066	2	2	None	None
OG0011067	2	2	None	None
OG0011068	2	2	None	None
OG0011069	2	2	None	None
OG0011070	2	2	None	None
OG0011071	2	2	None	None
OG0011072	2	2	None	None
OG0011073	2	2	None	None
OG0011074	2	2	None	None
OG0011075	2	2	None	None
OG0011076	2	2	None	None
OG0011077	2	2	None	None
OG0011078	2	1	None	None
OG0011079	2	1	None	None
OG0011080	2	2	None	None
OG0011081	2	2	None	None
OG0011082	2	1	None	None
OG0011083	2	2	None	None
OG0011084	2	1	None	None
OG0011085	2	2	GO:0006450	regulation of translational fidelity 
OG0011086	2	1	None	None
OG0011087	2	1	None	None
OG0011088	2	1	None	None
OG0011089	2	2	None	None
OG0011090	2	2	None	None
OG0011091	2	2	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum 
OG0011092	2	2	None	None
OG0011093	2	2	None	None
OG0011094	2	2	None	None
OG0011095	2	2	None	None
OG0011096	2	2	None	None
OG0011097	2	2	None	None
OG0011098	2	2	None	None
OG0011099	2	2	None	None
OG0011100	2	2	None	None
OG0011101	2	2	GO:0005515	protein binding 
OG0011102	2	2	None	None
OG0011103	2	2	None	None
OG0011104	2	2	None	None
OG0011105	2	2	None	None
OG0011106	2	2	None	None
OG0011107	2	2	None	None
OG0011108	2	2	None	None
OG0011109	2	2	None	None
OG0011110	2	2	None	None
OG0011111	2	2	None	None
OG0011112	2	2	None	None
OG0011113	2	2	None	None
OG0011114	2	2	None	None
OG0011115	2	2	GO:0008484	sulfuric ester hydrolase activity 
OG0011116	2	2	None	None
OG0011117	2	2	None	None
OG0011118	2	2	None	None
OG0011119	2	2	None	None
OG0011120	2	2	None	None
OG0011121	2	2	None	None
OG0011122	2	2	GO:0016491	oxidoreductase activity 
OG0011123	2	2	None	None
OG0011124	2	2	None	None
OG0011125	2	2	None	None
OG0011126	2	2	None	None
OG0011127	2	2	None	None
OG0011128	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011129	2	2	GO:0004499;GO:0050660;GO:0050661	N,N-dimethylaniline monooxygenase activity ;flavin adenine dinucleotide binding ;NADP binding 
OG0011130	2	2	None	None
OG0011131	2	2	None	None
OG0011132	2	2	None	None
OG0011133	2	2	GO:0005507;GO:0016491	copper ion binding ;oxidoreductase activity 
OG0011134	2	2	GO:0016020	membrane 
OG0011135	2	2	None	None
OG0011136	2	2	None	None
OG0011137	2	2	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 
OG0011138	2	2	None	None
OG0011139	2	2	None	None
OG0011140	2	2	None	None
OG0011141	2	2	None	None
OG0011142	2	2	None	None
OG0011143	2	2	None	None
OG0011144	2	2	GO:0070403	NAD+ binding 
OG0011145	2	2	None	None
OG0011146	2	2	None	None
OG0011147	2	2	None	None
OG0011148	2	2	None	None
OG0011149	2	1	None	None
OG0011150	2	2	None	None
OG0011151	2	2	GO:0016020;GO:0055085	membrane ;transmembrane transport 
OG0011152	2	2	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0011153	2	2	None	None
OG0011154	2	2	None	None
OG0011155	2	2	None	None
OG0011156	2	2	GO:0008239;GO:0016787	dipeptidyl-peptidase activity ;hydrolase activity 
OG0011157	2	2	None	None
OG0011158	2	2	GO:0016020;GO:0055085	membrane ;transmembrane transport 
OG0011159	2	2	GO:0016020;GO:0055085	membrane ;transmembrane transport 
OG0011160	2	2	GO:0016020;GO:0055085	membrane ;transmembrane transport 
OG0011161	2	2	GO:0071949	FAD binding 
OG0011162	2	2	GO:0016491	oxidoreductase activity 
OG0011163	2	2	None	None
OG0011164	2	2	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 
OG0011165	2	2	None	None
OG0011166	2	2	None	None
OG0011167	2	2	None	None
OG0011168	2	2	None	None
OG0011169	2	2	None	None
OG0011170	2	2	None	None
OG0011171	2	2	None	None
OG0011172	2	2	None	None
OG0011173	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011174	2	2	None	None
OG0011175	2	2	None	None
OG0011176	2	2	None	None
OG0011177	2	2	None	None
OG0011178	2	2	None	None
OG0011179	2	2	None	None
OG0011180	2	2	None	None
OG0011181	2	2	None	None
OG0011182	2	2	None	None
OG0011183	2	2	GO:0016491	oxidoreductase activity 
OG0011184	2	2	GO:0016491	oxidoreductase activity 
OG0011185	2	2	None	None
OG0011186	2	2	None	None
OG0011187	2	2	None	None
OG0011188	2	2	None	None
OG0011189	2	2	GO:0000981;GO:0003677;GO:0006351;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;DNA binding ;DNA-templated transcription ;regulation of DNA-templated transcription ;zinc ion binding 
OG0011190	2	2	None	None
OG0011191	2	2	None	None
OG0011192	2	2	None	None
OG0011193	2	2	None	None
OG0011194	2	2	None	None
OG0011195	2	2	None	None
OG0011196	2	2	None	None
OG0011197	2	2	None	None
OG0011198	2	2	None	None
OG0011199	2	2	None	None
OG0011200	2	2	GO:0005975;GO:0008270;GO:0016832	carbohydrate metabolic process ;zinc ion binding ;aldehyde-lyase activity 
OG0011201	2	2	None	None
OG0011202	2	2	None	None
OG0011203	2	2	None	None
OG0011204	2	2	None	None
OG0011205	2	2	None	None
OG0011206	2	2	None	None
OG0011207	2	2	GO:0008171	O-methyltransferase activity 
OG0011208	2	2	None	None
OG0011209	2	2	None	None
OG0011210	2	2	None	None
OG0011211	2	2	None	None
OG0011212	2	2	None	None
OG0011213	2	2	None	None
OG0011214	2	2	None	None
OG0011215	2	2	None	None
OG0011216	2	2	None	None
OG0011217	2	2	None	None
OG0011218	2	2	None	None
OG0011219	2	2	None	None
OG0011220	2	2	None	None
OG0011221	2	2	None	None
OG0011222	2	2	None	None
OG0011223	2	2	None	None
OG0011224	2	2	None	None
OG0011225	2	2	None	None
OG0011226	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011227	2	2	None	None
OG0011228	2	2	None	None
OG0011229	2	2	None	None
OG0011230	2	2	None	None
OG0011231	2	2	None	None
OG0011232	2	2	None	None
OG0011233	2	2	None	None
OG0011234	2	2	None	None
OG0011235	2	2	None	None
OG0011236	2	2	None	None
OG0011237	2	2	None	None
OG0011238	2	2	None	None
OG0011239	2	2	None	None
OG0011240	2	2	None	None
OG0011241	2	2	None	None
OG0011242	2	2	None	None
OG0011243	2	2	None	None
OG0011244	2	2	None	None
OG0011245	2	2	None	None
OG0011246	2	2	GO:0004559;GO:0006013	alpha-mannosidase activity ;mannose metabolic process 
OG0011247	2	2	None	None
OG0011248	2	2	None	None
OG0011249	2	2	None	None
OG0011250	2	2	None	None
OG0011251	2	2	GO:0016491	oxidoreductase activity 
OG0011252	2	2	None	None
OG0011253	2	2	GO:0000981;GO:0003677;GO:0006351;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;DNA binding ;DNA-templated transcription ;regulation of DNA-templated transcription ;zinc ion binding 
OG0011254	2	2	None	None
OG0011255	2	2	None	None
OG0011256	2	2	None	None
OG0011257	2	2	None	None
OG0011258	2	2	GO:0016787	hydrolase activity 
OG0011259	2	2	None	None
OG0011260	2	2	GO:0006508;GO:0008236	proteolysis ;serine-type peptidase activity 
OG0011261	2	2	GO:0035673	oligopeptide transmembrane transporter activity 
OG0011262	2	2	None	None
OG0011263	2	2	None	None
OG0011264	2	2	None	None
OG0011265	2	2	None	None
OG0011266	2	2	None	None
OG0011267	2	2	None	None
OG0011268	2	2	None	None
OG0011269	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011270	2	2	None	None
OG0011271	2	2	None	None
OG0011272	2	2	None	None
OG0011273	2	2	None	None
OG0011274	2	2	None	None
OG0011275	2	2	None	None
OG0011276	2	2	None	None
OG0011277	2	2	None	None
OG0011278	2	2	None	None
OG0011279	2	2	None	None
OG0011280	2	2	None	None
OG0011281	2	2	GO:0008484	sulfuric ester hydrolase activity 
OG0011282	2	2	None	None
OG0011283	2	2	None	None
OG0011284	2	2	GO:0005975;GO:0016810	carbohydrate metabolic process ;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds 
OG0011285	2	2	GO:0050660	flavin adenine dinucleotide binding 
OG0011286	2	2	GO:0043386	mycotoxin biosynthetic process 
OG0011287	2	2	None	None
OG0011288	2	2	None	None
OG0011289	2	2	None	None
OG0011290	2	2	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 
OG0011291	2	2	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 
OG0011292	2	2	None	None
OG0011293	2	2	None	None
OG0011294	2	2	None	None
OG0011295	2	2	None	None
OG0011296	2	2	None	None
OG0011297	2	2	None	None
OG0011298	2	2	GO:0008239;GO:0016787	dipeptidyl-peptidase activity ;hydrolase activity 
OG0011299	2	2	None	None
OG0011300	2	2	None	None
OG0011301	2	2	None	None
OG0011302	2	2	None	None
OG0011303	2	2	GO:0003677;GO:0003899;GO:0006351	DNA binding ;DNA-directed 5'-3' RNA polymerase activity ;DNA-templated transcription 
OG0011304	2	2	None	None
OG0011305	2	2	GO:0016020;GO:0055085	membrane ;transmembrane transport 
OG0011306	2	2	None	None
OG0011307	2	2	None	None
OG0011308	2	2	GO:0005515	protein binding 
OG0011309	2	2	None	None
OG0011310	2	2	None	None
OG0011311	2	2	None	None
OG0011312	2	2	None	None
OG0011313	2	2	None	None
OG0011314	2	2	None	None
OG0011315	2	2	GO:0016491	oxidoreductase activity 
OG0011316	2	2	GO:0003824;GO:0004334;GO:0009072	catalytic activity ;fumarylacetoacetase activity ;aromatic amino acid metabolic process 
OG0011317	2	2	None	None
OG0011318	2	2	None	None
OG0011319	2	2	None	None
OG0011320	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011321	2	2	GO:0009058;GO:0030170	biosynthetic process ;pyridoxal phosphate binding 
OG0011322	2	2	GO:0003824	catalytic activity 
OG0011323	2	2	None	None
OG0011324	2	2	None	None
OG0011325	2	2	None	None
OG0011326	2	2	None	None
OG0011327	2	2	None	None
OG0011328	2	2	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 
OG0011329	2	2	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0011330	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011331	2	2	None	None
OG0011332	2	2	None	None
OG0011333	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011334	2	2	GO:0003676;GO:0008270	nucleic acid binding ;zinc ion binding 
OG0011335	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011336	2	2	None	None
OG0011337	2	2	None	None
OG0011338	2	2	None	None
OG0011339	2	1	None	None
OG0011340	2	2	GO:0000030;GO:0006493;GO:0016020	mannosyltransferase activity ;protein O-linked glycosylation ;membrane 
OG0011341	2	2	None	None
OG0011342	2	2	None	None
OG0011343	2	2	None	None
OG0011344	2	1	GO:0005515	protein binding 
OG0011345	2	1	None	None
OG0011346	2	2	None	None
OG0011347	2	2	None	None
OG0011348	2	2	None	None
OG0011349	2	2	None	None
OG0011350	2	2	None	None
OG0011351	2	2	None	None
OG0011352	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011353	2	2	None	None
OG0011354	2	2	None	None
OG0011355	2	2	None	None
OG0011356	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011357	2	2	GO:0016020;GO:0030001;GO:0046873;GO:0055085	membrane ;metal ion transport ;metal ion transmembrane transporter activity ;transmembrane transport 
OG0011358	2	2	None	None
OG0011359	2	2	GO:0005524;GO:0016020;GO:0055085;GO:0140359	ATP binding ;membrane ;transmembrane transport ;ABC-type transporter activity 
OG0011360	2	2	GO:0005789;GO:0006506;GO:0016740	endoplasmic reticulum membrane ;GPI anchor biosynthetic process ;transferase activity 
OG0011361	2	2	None	None
OG0011362	2	2	GO:0006812;GO:0008324;GO:0016020;GO:0055085	monoatomic cation transport ;monoatomic cation transmembrane transporter activity ;membrane ;transmembrane transport 
OG0011363	2	2	None	None
OG0011364	2	2	None	None
OG0011365	2	2	None	None
OG0011366	2	2	None	None
OG0011367	2	2	None	None
OG0011368	2	2	None	None
OG0011369	2	2	None	None
OG0011370	2	2	None	None
OG0011371	2	2	GO:0016614;GO:0050660	oxidoreductase activity, acting on CH-OH group of donors ;flavin adenine dinucleotide binding 
OG0011372	2	2	None	None
OG0011373	2	2	None	None
OG0011374	2	2	GO:0005524;GO:0016020;GO:0055085;GO:0140359	ATP binding ;membrane ;transmembrane transport ;ABC-type transporter activity 
OG0011375	2	2	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0011376	2	2	None	None
OG0011377	2	2	GO:0005506;GO:0008610;GO:0016491	iron ion binding ;lipid biosynthetic process ;oxidoreductase activity 
OG0011378	2	2	None	None
OG0011379	2	2	None	None
OG0011380	2	2	None	None
OG0011381	2	2	None	None
OG0011382	2	2	None	None
OG0011383	2	2	None	None
OG0011384	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011385	2	2	None	None
OG0011386	2	2	None	None
OG0011387	2	2	GO:0016491;GO:0043546	oxidoreductase activity ;molybdopterin cofactor binding 
OG0011388	2	2	None	None
OG0011389	2	2	GO:0016491	oxidoreductase activity 
OG0011390	2	2	None	None
OG0011391	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011392	2	2	None	None
OG0011393	2	2	GO:0005975;GO:0008184	carbohydrate metabolic process ;glycogen phosphorylase activity 
OG0011394	2	2	None	None
OG0011395	2	2	None	None
OG0011396	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011397	2	2	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors 
OG0011398	2	2	None	None
OG0011399	2	2	None	None
OG0011400	2	2	None	None
OG0011401	2	2	None	None
OG0011402	2	2	None	None
OG0011403	2	2	None	None
OG0011404	2	2	None	None
OG0011405	2	2	None	None
OG0011406	2	2	None	None
OG0011407	2	2	None	None
OG0011408	2	2	None	None
OG0011409	2	2	None	None
OG0011410	2	2	None	None
OG0011411	2	2	None	None
OG0011412	2	2	GO:0016787	hydrolase activity 
OG0011413	2	2	None	None
OG0011414	2	2	None	None
OG0011415	2	2	None	None
OG0011416	2	2	None	None
OG0011417	2	2	None	None
OG0011418	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011419	2	2	None	None
OG0011420	2	2	None	None
OG0011421	2	2	None	None
OG0011422	2	2	None	None
OG0011423	2	2	GO:0004565;GO:0005975;GO:0009341	beta-galactosidase activity ;carbohydrate metabolic process ;beta-galactosidase complex 
OG0011424	2	2	None	None
OG0011425	2	2	GO:0005524;GO:0140658	ATP binding ;ATP-dependent chromatin remodeler activity 
OG0011426	2	2	None	None
OG0011427	2	2	None	None
OG0011428	2	2	None	None
OG0011429	2	2	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0011430	2	2	None	None
OG0011431	2	2	None	None
OG0011432	2	2	None	None
OG0011433	2	2	None	None
OG0011434	2	2	None	None
OG0011435	2	2	None	None
OG0011436	2	2	GO:0006914	autophagy 
OG0011437	2	2	None	None
OG0011438	2	2	None	None
OG0011439	2	2	None	None
OG0011440	2	1	None	None
OG0011441	2	2	None	None
OG0011442	2	2	None	None
OG0011443	2	2	None	None
OG0011444	2	2	None	None
OG0011445	2	2	None	None
OG0011446	2	2	GO:0006508;GO:0008236	proteolysis ;serine-type peptidase activity 
OG0011447	2	2	None	None
OG0011448	2	2	None	None
OG0011449	2	2	None	None
OG0011450	2	2	None	None
OG0011451	2	2	None	None
OG0011452	2	2	None	None
OG0011453	2	2	None	None
OG0011454	2	2	None	None
OG0011455	2	2	None	None
OG0011456	2	2	None	None
OG0011457	2	2	None	None
OG0011458	2	2	None	None
OG0011459	2	2	None	None
OG0011460	2	2	None	None
OG0011461	2	2	None	None
OG0011462	2	2	None	None
OG0011463	2	1	None	None
OG0011464	2	2	None	None
OG0011465	2	2	None	None
OG0011466	2	2	None	None
OG0011467	2	2	None	None
OG0011468	2	2	None	None
OG0011469	2	2	None	None
OG0011470	2	2	None	None
OG0011471	2	2	None	None
OG0011472	2	2	None	None
OG0011473	2	2	None	None
OG0011474	2	2	None	None
OG0011475	2	2	None	None
OG0011476	2	2	None	None
OG0011477	2	2	None	None
OG0011478	2	2	None	None
OG0011479	2	2	None	None
OG0011480	2	2	None	None
OG0011481	2	2	None	None
OG0011482	2	2	None	None
OG0011483	2	2	None	None
OG0011484	2	2	None	None
OG0011485	2	2	None	None
OG0011486	2	2	None	None
OG0011487	2	2	None	None
OG0011488	2	2	None	None
OG0011489	2	2	None	None
OG0011490	2	2	None	None
OG0011491	2	2	GO:0005515	protein binding 
OG0011492	2	2	None	None
OG0011493	2	2	None	None
OG0011494	2	2	None	None
OG0011495	2	2	None	None
OG0011496	2	2	None	None
OG0011497	2	2	None	None
OG0011498	2	2	None	None
OG0011499	2	2	None	None
OG0011500	2	2	None	None
OG0011501	2	2	None	None
OG0011502	2	2	None	None
OG0011503	2	2	None	None
OG0011504	2	2	None	None
OG0011505	2	2	GO:0005515	protein binding 
OG0011506	2	2	None	None
OG0011507	2	2	None	None
OG0011508	2	2	None	None
OG0011509	2	2	None	None
OG0011510	2	2	None	None
OG0011511	2	2	None	None
