#cluster_id	cluster_protein_count	protein_median_count	TAXON_count	attribute	attribute_cluster_type	protein_span_mean	protein_span_sd	epigloea_count	other_count	epigloea_median	other_median	epigloea_cov	other_cov
OG0010644	3	1.0	3	compare	specific	159.0	7.3484692283495345	0	3	0.0	0.0	0.00	0.15
OG0010645	3	1.0	3	compare	specific	1593.3333333333333	253.14861686808052	0	3	0.0	0.0	0.00	0.15
OG0010646	3	1.0	3	compare	specific	258.0	54.5221667458903	0	3	0.0	0.0	0.00	0.15
OG0010647	3	1.0	3	compare	specific	233.66666666666666	29.227080289043965	0	3	0.0	0.0	0.00	0.15
OG0010648	3	1.0	3	compare	specific	51.0	0.0	0	3	0.0	0.0	0.00	0.15
OG0010649	3	1.0	3	compare	specific	378.3333333333333	133.47242744810214	0	3	0.0	0.0	0.00	0.15
OG0010650	3	1.0	3	compare	specific	429.3333333333333	14.974051630144134	0	3	0.0	0.0	0.00	0.15
OG0010651	3	1.0	3	compare	specific	356.6666666666667	6.128258770283412	0	3	0.0	0.0	0.00	0.15
OG0010652	3	1.0	3	compare	specific	432.3333333333333	1.699673171197595	0	3	0.0	0.0	0.00	0.15
OG0010653	3	1.5	2	compare	specific	155.33333333333334	39.37286149395573	0	3	0.0	0.0	0.00	0.10
OG0010654	3	1.0	3	compare	specific	191.0	42.10304818735416	0	3	0.0	0.0	0.00	0.15
OG0010655	3	1.0	3	compare	specific	184.33333333333334	15.084944665313014	0	3	0.0	0.0	0.00	0.15
OG0010656	3	1.0	3	compare	specific	210.0	87.13590916876157	0	3	0.0	0.0	0.00	0.15
OG0010657	3	1.0	3	compare	specific	234.66666666666666	58.44845782586759	0	3	0.0	0.0	0.00	0.15
OG0010658	3	1.0	3	compare	specific	414.0	45.723808531952656	0	3	0.0	0.0	0.00	0.15
OG0010659	3	1.0	3	compare	specific	248.66666666666666	6.649979114420001	0	3	0.0	0.0	0.00	0.15
OG0010660	3	1.0	3	compare	specific	102.66666666666667	17.55625877635159	0	3	0.0	0.0	0.00	0.15
OG0010661	3	1.0	3	compare	specific	81.0	14.30617582258329	0	3	0.0	0.0	0.00	0.15
OG0010662	3	3.0	1	compare	specific	183.33333333333334	8.013876853447538	0	3	0.0	0.0	0.00	0.05
OG0010663	3	1.0	3	compare	specific	102.66666666666667	26.637484032009397	0	3	0.0	0.0	0.00	0.15
OG0010664	3	1.0	3	compare	specific	176.0	1.4142135623730951	0	3	0.0	0.0	0.00	0.15
OG0010665	3	1.0	3	compare	specific	432.6666666666667	44.01009985093068	0	3	0.0	0.0	0.00	0.15
OG0010666	3	1.0	3	compare	specific	173.33333333333334	8.9566858950296	0	3	0.0	0.0	0.00	0.15
OG0010667	3	1.0	3	compare	specific	199.0	24.055491403558285	0	3	0.0	0.0	0.00	0.15
OG0010668	3	1.0	3	compare	specific	261.3333333333333	43.36921591277491	0	3	0.0	0.0	0.00	0.15
OG0010669	3	1.5	2	compare	specific	104.0	26.166135875720485	0	3	0.0	0.0	0.00	0.10
OG0010670	3	1.0	3	compare	specific	394.3333333333333	11.55662388223981	0	3	0.0	0.0	0.00	0.15
OG0010671	3	1.0	3	compare	specific	551.0	1.4142135623730951	0	3	0.0	0.0	0.00	0.15
OG0010672	3	1.0	3	compare	specific	370.0	16.57307052620807	0	3	0.0	0.0	0.00	0.15
OG0010673	3	1.0	3	compare	specific	175.66666666666666	119.96203103019259	0	3	0.0	0.0	0.00	0.15
OG0010674	3	1.0	3	compare	specific	107.66666666666667	0.9428090415820634	0	3	0.0	0.0	0.00	0.15
OG0010675	3	1.0	3	compare	specific	331.0	28.879058156387302	0	3	0.0	0.0	0.00	0.15
OG0010676	3	1.0	3	compare	specific	251.66666666666666	88.15264538792293	0	3	0.0	0.0	0.00	0.15
OG0010677	3	1.0	3	compare	specific	78.66666666666667	1.247219128924647	0	3	0.0	0.0	0.00	0.15
OG0010678	3	1.0	3	compare	specific	399.3333333333333	11.323525167642018	0	3	0.0	0.0	0.00	0.15
OG0010679	3	1.0	3	compare	specific	84.0	0.0	0	3	0.0	0.0	0.00	0.15
OG0010680	3	1.0	3	compare	specific	221.0	96.1977130705299	0	3	0.0	0.0	0.00	0.15
OG0010681	3	1.0	3	compare	specific	231.66666666666666	101.60817989818646	0	3	0.0	0.0	0.00	0.15
OG0010682	3	1.0	3	compare	specific	1037.3333333333333	36.745370078721784	0	3	0.0	0.0	0.00	0.15
OG0010683	3	1.0	3	compare	specific	270.0	81.82909018191513	0	3	0.0	0.0	0.00	0.15
OG0010684	3	1.0	3	compare	specific	253.0	7.788880963698615	0	3	0.0	0.0	0.00	0.15
OG0010685	3	1.0	3	compare	specific	264.6666666666667	5.436502143433364	0	3	0.0	0.0	0.00	0.15
OG0010686	3	1.0	3	compare	specific	237.33333333333334	16.027753706895076	0	3	0.0	0.0	0.00	0.15
OG0010687	3	1.0	3	compare	specific	391.3333333333333	14.383632673594278	0	3	0.0	0.0	0.00	0.15
OG0010688	3	1.0	3	compare	specific	228.0	7.483314773547883	0	3	0.0	0.0	0.00	0.15
OG0010689	3	1.0	3	compare	specific	601.0	37.58545818087983	0	3	0.0	0.0	0.00	0.15
OG0010690	3	1.0	3	compare	specific	581.0	14.7648230602334	0	3	0.0	0.0	0.00	0.15
OG0010691	3	1.0	3	compare	specific	875.3333333333334	260.4257198426368	0	3	0.0	0.0	0.00	0.15
OG0010692	3	1.0	3	compare	specific	94.33333333333333	5.436502143433363	0	3	0.0	0.0	0.00	0.15
OG0010693	3	1.0	3	compare	specific	673.0	132.24472264202709	0	3	0.0	0.0	0.00	0.15
OG0010694	3	1.0	3	compare	specific	174.33333333333334	35.405586502069916	0	3	0.0	0.0	0.00	0.15
OG0010695	3	1.0	3	compare	specific	246.66666666666666	129.1648386967427	0	3	0.0	0.0	0.00	0.15
OG0010696	3	1.0	3	compare	specific	181.0	4.96655480858378	0	3	0.0	0.0	0.00	0.15
OG0010697	3	1.0	3	compare	specific	258.0	9.899494936611665	0	3	0.0	0.0	0.00	0.15
OG0010698	3	1.0	3	compare	specific	288.3333333333333	86.0245443011599	0	3	0.0	0.0	0.00	0.15
OG0010699	3	1.0	3	compare	specific	204.66666666666666	0.9428090415820634	0	3	0.0	0.0	0.00	0.15
OG0010700	3	1.0	3	compare	specific	81.33333333333333	3.681787005729087	0	3	0.0	0.0	0.00	0.15
OG0010701	3	1.0	3	compare	specific	133.0	23.366642891095847	0	3	0.0	0.0	0.00	0.15
OG0010702	3	1.0	3	compare	specific	252.66666666666666	40.36775390773626	0	3	0.0	0.0	0.00	0.15
OG0010703	3	1.0	3	compare	specific	123.33333333333333	10.077477638553983	0	3	0.0	0.0	0.00	0.15
OG0010704	3	1.0	3	compare	specific	298.0	2.8284271247461903	0	3	0.0	0.0	0.00	0.15
OG0010705	3	1.0	3	compare	specific	274.6666666666667	48.80118395649388	0	3	0.0	0.0	0.00	0.15
OG0010706	3	1.0	3	compare	specific	273.6666666666667	7.408703590297622	0	3	0.0	0.0	0.00	0.15
OG0010707	3	1.0	3	compare	specific	79.33333333333333	15.107025591499546	0	3	0.0	0.0	0.00	0.15
OG0010708	3	1.0	3	compare	specific	484.6666666666667	30.44484995674784	0	3	0.0	0.0	0.00	0.15
OG0010709	3	1.0	3	compare	specific	778.0	56.94441734416699	0	3	0.0	0.0	0.00	0.15
OG0010710	3	1.0	3	compare	specific	194.66666666666666	51.44792404838984	0	3	0.0	0.0	0.00	0.15
OG0010711	3	1.0	3	compare	specific	222.33333333333334	6.599663291074443	0	3	0.0	0.0	0.00	0.15
OG0010712	3	1.0	3	compare	specific	98.66666666666667	22.80838052607467	0	3	0.0	0.0	0.00	0.15
OG0010713	3	1.0	3	compare	specific	929.0	16.30950643030009	0	3	0.0	0.0	0.00	0.15
OG0010714	3	1.0	3	compare	specific	133.33333333333334	6.128258770283411	0	3	0.0	0.0	0.00	0.15
OG0010715	3	1.0	3	compare	specific	439.3333333333333	52.57587110283787	0	3	0.0	0.0	0.00	0.15
OG0010716	3	1.0	3	compare	specific	384.6666666666667	41.95500235040182	0	3	0.0	0.0	0.00	0.15
OG0010717	3	1.0	3	compare	specific	447.3333333333333	155.557777761905	0	3	0.0	0.0	0.00	0.15
OG0010718	3	1.0	3	compare	specific	644.0	35.59026084010437	0	3	0.0	0.0	0.00	0.15
OG0010719	3	1.0	3	compare	specific	478.0	101.3541645255224	0	3	0.0	0.0	0.00	0.15
OG0010720	3	1.0	3	compare	specific	382.0	28.284271247461902	0	3	0.0	0.0	0.00	0.15
OG0010721	3	1.0	3	compare	specific	154.66666666666666	21.63844315615664	0	3	0.0	0.0	0.00	0.15
OG0010722	3	1.5	2	compare	specific	151.33333333333334	40.202266381663385	0	3	0.0	0.0	0.00	0.10
OG0010723	3	1.0	3	compare	specific	390.0	96.18038608087755	0	3	0.0	0.0	0.00	0.15
OG0010724	3	1.5	2	compare	specific	195.33333333333334	25.48637980482037	0	3	0.0	0.0	0.00	0.10
OG0010725	3	1.0	3	compare	specific	209.33333333333334	5.9066817155564495	0	3	0.0	0.0	0.00	0.15
OG0010726	3	1.0	3	compare	specific	365.0	2.943920288775949	0	3	0.0	0.0	0.00	0.15
OG0010727	3	1.0	3	compare	specific	62.333333333333336	1.8856180831641267	0	3	0.0	0.0	0.00	0.15
OG0010728	3	1.0	3	compare	specific	483.0	58.80476171195663	0	3	0.0	0.0	0.00	0.15
OG0010729	3	1.0	3	compare	specific	422.3333333333333	2.0548046676563256	0	3	0.0	0.0	0.00	0.15
OG0010730	3	1.0	3	compare	specific	114.0	24.041630560342615	0	3	0.0	0.0	0.00	0.15
OG0010731	3	1.0	3	compare	specific	325.3333333333333	289.2257864637169	0	3	0.0	0.0	0.00	0.15
OG0010732	3	1.0	3	compare	specific	297.6666666666667	47.14045207910317	0	3	0.0	0.0	0.00	0.15
OG0010733	3	1.0	3	compare	specific	386.0	11.313708498984761	0	3	0.0	0.0	0.00	0.15
OG0010734	3	1.0	3	compare	specific	211.0	14.142135623730951	0	3	0.0	0.0	0.00	0.15
OG0010735	3	1.0	3	compare	specific	112.33333333333333	0.9428090415820634	0	3	0.0	0.0	0.00	0.15
OG0010736	3	1.0	3	compare	specific	366.3333333333333	16.49915822768611	0	3	0.0	0.0	0.00	0.15
OG0010737	3	1.0	3	compare	specific	217.66666666666666	105.12320813640007	0	3	0.0	0.0	0.00	0.15
OG0010738	3	1.0	3	compare	specific	1488.0	32.567877834864625	0	3	0.0	0.0	0.00	0.15
OG0010739	3	1.0	3	compare	specific	159.66666666666666	13.695092389449425	0	3	0.0	0.0	0.00	0.15
OG0010740	3	1.0	3	compare	specific	179.33333333333334	23.697163449568293	0	3	0.0	0.0	0.00	0.15
OG0010741	3	1.0	3	compare	specific	542.3333333333334	316.3166486643127	0	3	0.0	0.0	0.00	0.15
OG0010742	3	1.0	3	compare	specific	148.0	6.48074069840786	0	3	0.0	0.0	0.00	0.15
OG0010743	3	1.0	3	compare	specific	289.6666666666667	1.247219128924647	0	3	0.0	0.0	0.00	0.15
OG0010744	3	1.0	3	compare	specific	772.3333333333334	10.656244908763854	0	3	0.0	0.0	0.00	0.15
OG0010745	3	1.0	3	compare	specific	141.33333333333334	42.679685513784605	0	3	0.0	0.0	0.00	0.15
OG0010746	3	1.0	3	compare	specific	450.3333333333333	12.119772641798562	0	3	0.0	0.0	0.00	0.15
OG0010747	3	1.5	2	compare	specific	360.0	98.24798556034962	0	3	0.0	0.0	0.00	0.10
OG0010748	3	1.0	3	compare	specific	252.0	21.213203435596427	0	3	0.0	0.0	0.00	0.15
OG0010749	3	1.0	3	compare	specific	378.3333333333333	26.411277052720408	0	3	0.0	0.0	0.00	0.15
OG0010750	3	1.0	3	compare	specific	295.3333333333333	45.345586579315764	0	3	0.0	0.0	0.00	0.15
OG0010751	3	1.0	3	compare	specific	245.66666666666666	0.4714045207910317	0	3	0.0	0.0	0.00	0.15
OG0010752	3	1.0	3	compare	specific	537.0	18.457157599876172	0	3	0.0	0.0	0.00	0.15
OG0010753	3	1.0	3	compare	specific	611.0	41.012193308819754	0	3	0.0	0.0	0.00	0.15
OG0010754	3	1.0	3	compare	specific	264.6666666666667	73.83465010112498	0	3	0.0	0.0	0.00	0.15
OG0010755	3	1.0	3	compare	specific	915.6666666666666	6.342099196813483	0	3	0.0	0.0	0.00	0.15
OG0010756	3	1.0	3	compare	specific	157.0	41.02032016777376	0	3	0.0	0.0	0.00	0.15
OG0010757	3	1.0	3	compare	specific	243.33333333333334	41.24991582482994	0	3	0.0	0.0	0.00	0.15
OG0010758	3	1.0	3	compare	specific	433.3333333333333	14.70449666674185	0	3	0.0	0.0	0.00	0.15
OG0010759	3	1.0	3	compare	specific	487.3333333333333	6.128258770283412	0	3	0.0	0.0	0.00	0.15
OG0010760	3	1.0	3	compare	specific	157.0	5.656854249492381	0	3	0.0	0.0	0.00	0.15
OG0010761	3	1.0	3	compare	specific	534.6666666666666	7.586537784494029	0	3	0.0	0.0	0.00	0.15
OG0010762	3	1.0	3	compare	specific	645.0	15.57776192739723	0	3	0.0	0.0	0.00	0.15
OG0010763	3	1.5	2	compare	specific	519.3333333333334	262.71700025354704	0	3	0.0	0.0	0.00	0.10
OG0010764	3	1.0	3	compare	specific	352.3333333333333	116.36246053698856	0	3	0.0	0.0	0.00	0.15
OG0010765	3	1.0	3	compare	specific	90.33333333333333	20.270394394014364	0	3	0.0	0.0	0.00	0.15
OG0010766	3	1.5	2	compare	specific	114.66666666666667	14.817407180595247	0	3	0.0	0.0	0.00	0.10
OG0010767	3	1.0	3	compare	specific	122.33333333333333	0.9428090415820634	0	3	0.0	0.0	0.00	0.15
OG0010768	3	1.0	3	compare	specific	275.0	14.236104336041748	0	3	0.0	0.0	0.00	0.15
OG0010769	3	1.0	3	compare	specific	249.33333333333334	17.913371790059205	0	3	0.0	0.0	0.00	0.15
OG0010770	3	1.0	3	compare	specific	294.6666666666667	69.76786907707269	0	3	0.0	0.0	0.00	0.15
OG0010771	3	1.0	3	compare	specific	454.6666666666667	8.055363982396381	0	3	0.0	0.0	0.00	0.15
OG0010772	3	1.0	3	compare	specific	165.33333333333334	13.67073110293992	0	3	0.0	0.0	0.00	0.15
OG0010773	3	1.0	3	compare	specific	814.6666666666666	78.95286920407361	0	3	0.0	0.0	0.00	0.15
OG0010774	3	1.0	3	compare	specific	191.33333333333334	45.20570268843916	0	3	0.0	0.0	0.00	0.15
OG0010775	3	1.0	3	compare	specific	778.0	80.77540879913062	0	3	0.0	0.0	0.00	0.15
OG0010776	3	1.0	3	compare	specific	152.33333333333334	49.862031870173745	0	3	0.0	0.0	0.00	0.15
OG0010777	3	1.0	3	compare	specific	172.0	24.041630560342615	0	3	0.0	0.0	0.00	0.15
OG0010778	3	1.0	3	compare	specific	477.0	95.65563234854496	0	3	0.0	0.0	0.00	0.15
OG0010779	3	1.0	3	compare	specific	174.66666666666666	1.8856180831641267	0	3	0.0	0.0	0.00	0.15
OG0010780	3	1.0	3	compare	specific	92.33333333333333	49.30404536028346	0	3	0.0	0.0	0.00	0.15
OG0010781	3	1.0	3	compare	specific	208.33333333333334	40.67213078045238	0	3	0.0	0.0	0.00	0.15
OG0010782	3	1.0	3	compare	specific	196.33333333333334	8.055363982396381	0	3	0.0	0.0	0.00	0.15
OG0010783	3	1.0	3	compare	specific	125.66666666666667	23.299976156401723	0	3	0.0	0.0	0.00	0.15
OG0010784	3	1.0	3	compare	specific	252.66666666666666	3.299831645537222	0	3	0.0	0.0	0.00	0.15
OG0010785	3	1.0	3	compare	specific	147.66666666666666	3.299831645537222	0	3	0.0	0.0	0.00	0.15
OG0010786	3	1.0	3	compare	specific	544.3333333333334	0.9428090415820634	0	3	0.0	0.0	0.00	0.15
OG0010787	3	1.0	3	compare	specific	493.6666666666667	1.247219128924647	0	3	0.0	0.0	0.00	0.15
OG0010788	3	1.0	3	compare	specific	207.66666666666666	143.8154681836724	0	3	0.0	0.0	0.00	0.15
OG0010789	3	1.0	3	compare	specific	373.3333333333333	44.78342947514801	0	3	0.0	0.0	0.00	0.15
OG0010790	3	1.0	3	compare	specific	455.3333333333333	49.74825513411389	0	3	0.0	0.0	0.00	0.15
OG0010791	3	1.0	3	compare	specific	126.33333333333333	0.9428090415820634	0	3	0.0	0.0	0.00	0.15
OG0010792	3	1.0	3	compare	specific	203.33333333333334	8.379870059984356	0	3	0.0	0.0	0.00	0.15
OG0010793	3	1.0	3	compare	specific	319.0	71.6147098483731	0	3	0.0	0.0	0.00	0.15
OG0010794	3	1.0	3	compare	specific	153.66666666666666	2.3570226039551585	0	3	0.0	0.0	0.00	0.15
OG0010795	3	1.0	3	compare	specific	1361.3333333333333	100.18094740130094	0	3	0.0	0.0	0.00	0.15
OG0010796	3	1.0	3	compare	specific	203.66666666666666	13.07244770075172	0	3	0.0	0.0	0.00	0.15
OG0010797	3	1.0	3	compare	specific	429.3333333333333	8.013876853447538	0	3	0.0	0.0	0.00	0.15
OG0010798	3	1.0	3	compare	specific	358.3333333333333	9.568466729604882	0	3	0.0	0.0	0.00	0.15
OG0010799	3	1.0	3	compare	specific	159.66666666666666	78.93175674101155	0	3	0.0	0.0	0.00	0.15
OG0010800	3	1.0	3	compare	specific	299.6666666666667	54.322084725173134	0	3	0.0	0.0	0.00	0.15
OG0010801	3	1.5	2	compare	specific	601.3333333333334	58.516854172299986	0	3	0.0	0.0	0.00	0.10
OG0010802	3	1.5	2	compare	specific	469.6666666666667	174.22271825326212	0	3	0.0	0.0	0.00	0.10
OG0010803	3	1.0	3	compare	specific	730.6666666666666	4.714045207910316	0	3	0.0	0.0	0.00	0.15
OG0010804	3	1.0	3	compare	specific	478.0	108.89444430272832	0	3	0.0	0.0	0.00	0.15
OG0010805	3	1.5	2	compare	specific	572.6666666666666	145.63500800135782	0	3	0.0	0.0	0.00	0.10
OG0010806	3	1.0	3	compare	specific	186.0	42.926293418680665	0	3	0.0	0.0	0.00	0.15
OG0010807	3	1.0	3	compare	specific	382.0	164.05080513873338	0	3	0.0	0.0	0.00	0.15
OG0010808	3	1.0	3	compare	specific	152.33333333333334	7.133644853010899	0	3	0.0	0.0	0.00	0.15
OG0010809	3	1.0	3	compare	specific	82.33333333333333	6.548960901462833	0	3	0.0	0.0	0.00	0.15
OG0010810	3	1.5	2	compare	specific	325.6666666666667	32.76515764582181	0	3	0.0	0.0	0.00	0.10
OG0010811	3	1.0	3	compare	specific	1381.3333333333333	7.586537784494028	0	3	0.0	0.0	0.00	0.15
OG0010812	3	1.5	2	compare	specific	144.33333333333334	77.46110134914312	0	3	0.0	0.0	0.00	0.10
OG0010813	3	1.0	3	compare	specific	457.0	39.02136167109839	0	3	0.0	0.0	0.00	0.15
OG0010814	3	3.0	1	compare	specific	164.33333333333334	29.93697082575694	0	3	0.0	0.0	0.00	0.05
OG0010815	3	1.0	3	compare	specific	208.33333333333334	106.84984271812893	0	3	0.0	0.0	0.00	0.15
OG0010816	3	1.5	2	compare	specific	462.6666666666667	119.33240223100438	0	3	0.0	0.0	0.00	0.10
OG0010817	3	1.0	3	compare	specific	545.6666666666666	597.7766212297774	0	3	0.0	0.0	0.00	0.15
OG0010818	2	1.0	2	compare	specific	96.0	23.0	0	2	0.0	0.0	0.00	0.10
OG0010819	2	1.0	2	compare	specific	458.0	4.0	0	2	0.0	0.0	0.00	0.10
OG0010820	2	1.0	2	compare	specific	657.5	7.5	0	2	0.0	0.0	0.00	0.10
OG0010821	2	1.0	2	compare	specific	93.5	5.5	0	2	0.0	0.0	0.00	0.10
OG0010822	2	1.0	2	compare	specific	293.5	106.5	0	2	0.0	0.0	0.00	0.10
OG0010823	2	1.0	2	compare	specific	264.5	1.5	0	2	0.0	0.0	0.00	0.10
OG0010824	2	1.0	2	compare	specific	174.5	15.5	0	2	0.0	0.0	0.00	0.10
OG0010825	2	1.0	2	compare	specific	252.5	41.5	0	2	0.0	0.0	0.00	0.10
OG0010826	2	1.0	2	compare	specific	94.0	17.0	0	2	0.0	0.0	0.00	0.10
OG0010827	2	1.0	2	compare	specific	179.0	58.0	0	2	0.0	0.0	0.00	0.10
OG0010828	2	1.0	2	compare	specific	262.0	89.0	0	2	0.0	0.0	0.00	0.10
OG0010829	2	1.0	2	compare	specific	252.0	123.0	0	2	0.0	0.0	0.00	0.10
OG0010830	2	1.0	2	compare	specific	760.0	27.0	0	2	0.0	0.0	0.00	0.10
OG0010831	2	1.0	2	compare	specific	201.5	98.5	0	2	0.0	0.0	0.00	0.10
OG0010832	2	1.0	2	compare	specific	81.0	2.0	0	2	0.0	0.0	0.00	0.10
OG0010833	2	1.0	2	compare	specific	461.5	81.5	0	2	0.0	0.0	0.00	0.10
OG0010834	2	1.0	2	compare	specific	983.5	457.5	0	2	0.0	0.0	0.00	0.10
OG0010835	2	1.0	2	compare	specific	755.0	11.0	0	2	0.0	0.0	0.00	0.10
OG0010836	2	1.0	2	compare	specific	275.5	76.5	0	2	0.0	0.0	0.00	0.10
OG0010837	2	1.0	2	compare	specific	344.5	1.5	0	2	0.0	0.0	0.00	0.10
OG0010838	2	2.0	1	compare	specific	583.5	40.5	0	2	0.0	0.0	0.00	0.05
OG0010839	2	1.0	2	compare	specific	344.5	26.5	0	2	0.0	0.0	0.00	0.10
OG0010840	2	1.0	2	compare	specific	320.0	38.0	0	2	0.0	0.0	0.00	0.10
OG0010841	2	1.0	2	compare	specific	358.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010842	2	1.0	2	compare	specific	261.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010843	2	1.0	2	compare	specific	135.0	65.0	0	2	0.0	0.0	0.00	0.10
OG0010844	2	1.0	2	compare	specific	507.5	0.5	0	2	0.0	0.0	0.00	0.10
OG0010845	2	1.0	2	compare	specific	553.5	306.5	0	2	0.0	0.0	0.00	0.10
OG0010846	2	1.0	2	compare	specific	173.5	2.5	0	2	0.0	0.0	0.00	0.10
OG0010847	2	1.0	2	compare	specific	204.0	8.0	0	2	0.0	0.0	0.00	0.10
OG0010848	2	1.0	2	compare	specific	178.0	6.0	0	2	0.0	0.0	0.00	0.10
OG0010849	2	1.0	2	compare	specific	335.5	0.5	0	2	0.0	0.0	0.00	0.10
OG0010850	2	1.0	2	compare	specific	160.0	57.0	0	2	0.0	0.0	0.00	0.10
OG0010851	2	1.0	2	compare	specific	115.0	6.0	0	2	0.0	0.0	0.00	0.10
OG0010852	2	1.0	2	compare	specific	70.5	13.5	0	2	0.0	0.0	0.00	0.10
OG0010853	2	1.0	2	compare	specific	145.5	8.5	0	2	0.0	0.0	0.00	0.10
OG0010854	2	1.0	2	compare	specific	359.5	203.5	0	2	0.0	0.0	0.00	0.10
OG0010855	2	1.0	2	compare	specific	568.0	112.0	0	2	0.0	0.0	0.00	0.10
OG0010856	2	1.0	2	compare	specific	535.0	25.0	0	2	0.0	0.0	0.00	0.10
OG0010857	2	1.0	2	compare	specific	547.5	40.5	0	2	0.0	0.0	0.00	0.10
OG0010858	2	1.0	2	compare	specific	346.0	111.0	0	2	0.0	0.0	0.00	0.10
OG0010859	2	1.0	2	compare	specific	250.0	45.0	0	2	0.0	0.0	0.00	0.10
OG0010860	2	1.0	2	compare	specific	637.5	76.5	0	2	0.0	0.0	0.00	0.10
OG0010861	2	1.0	2	compare	specific	305.0	24.0	0	2	0.0	0.0	0.00	0.10
OG0010862	2	1.0	2	compare	specific	402.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010863	2	1.0	2	compare	specific	223.5	1.5	0	2	0.0	0.0	0.00	0.10
OG0010864	2	1.0	2	compare	specific	732.0	10.0	0	2	0.0	0.0	0.00	0.10
OG0010865	2	1.0	2	compare	specific	140.0	8.0	0	2	0.0	0.0	0.00	0.10
OG0010866	2	1.0	2	compare	specific	93.0	1.0	0	2	0.0	0.0	0.00	0.10
OG0010867	2	1.0	2	compare	specific	490.5	38.5	0	2	0.0	0.0	0.00	0.10
OG0010868	2	1.0	2	compare	specific	222.5	52.5	0	2	0.0	0.0	0.00	0.10
OG0010869	2	1.0	2	compare	specific	316.0	87.0	0	2	0.0	0.0	0.00	0.10
OG0010870	2	1.0	2	compare	specific	116.5	24.5	0	2	0.0	0.0	0.00	0.10
OG0010871	2	1.0	2	compare	specific	285.5	7.5	0	2	0.0	0.0	0.00	0.10
OG0010872	2	1.0	2	compare	specific	217.0	51.0	0	2	0.0	0.0	0.00	0.10
OG0010873	2	1.0	2	compare	specific	439.0	4.0	0	2	0.0	0.0	0.00	0.10
OG0010874	2	1.0	2	compare	specific	339.0	11.0	0	2	0.0	0.0	0.00	0.10
OG0010875	2	1.0	2	compare	specific	113.0	14.0	0	2	0.0	0.0	0.00	0.10
OG0010876	2	1.0	2	compare	specific	168.0	54.0	0	2	0.0	0.0	0.00	0.10
OG0010877	2	1.0	2	compare	specific	185.5	10.5	0	2	0.0	0.0	0.00	0.10
OG0010878	2	1.0	2	compare	specific	178.0	2.0	0	2	0.0	0.0	0.00	0.10
OG0010879	2	1.0	2	compare	specific	84.0	9.0	0	2	0.0	0.0	0.00	0.10
OG0010880	2	1.0	2	compare	specific	85.5	1.5	0	2	0.0	0.0	0.00	0.10
OG0010881	2	1.0	2	compare	specific	67.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010882	2	1.0	2	compare	specific	75.0	4.0	0	2	0.0	0.0	0.00	0.10
OG0010883	2	1.0	2	compare	specific	173.0	1.0	0	2	0.0	0.0	0.00	0.10
OG0010884	2	1.0	2	compare	specific	254.0	15.0	0	2	0.0	0.0	0.00	0.10
OG0010885	2	1.0	2	compare	specific	168.0	112.0	0	2	0.0	0.0	0.00	0.10
OG0010886	2	1.0	2	compare	specific	98.0	6.0	0	2	0.0	0.0	0.00	0.10
OG0010887	2	1.0	2	compare	specific	98.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010888	2	1.0	2	compare	specific	68.5	6.5	0	2	0.0	0.0	0.00	0.10
OG0010889	2	1.0	2	compare	specific	274.5	4.5	0	2	0.0	0.0	0.00	0.10
OG0010890	2	1.0	2	compare	specific	278.0	14.0	0	2	0.0	0.0	0.00	0.10
OG0010891	2	1.0	2	compare	specific	740.0	33.0	0	2	0.0	0.0	0.00	0.10
OG0010892	2	1.0	2	compare	specific	354.5	109.5	0	2	0.0	0.0	0.00	0.10
OG0010893	2	1.0	2	compare	specific	115.5	25.5	0	2	0.0	0.0	0.00	0.10
OG0010894	2	1.0	2	compare	specific	127.5	65.5	0	2	0.0	0.0	0.00	0.10
OG0010895	2	1.0	2	compare	specific	247.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010896	2	1.0	2	compare	specific	163.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010897	2	1.0	2	compare	specific	373.0	43.0	0	2	0.0	0.0	0.00	0.10
OG0010898	2	1.0	2	compare	specific	110.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010899	2	1.0	2	compare	specific	92.0	4.0	0	2	0.0	0.0	0.00	0.10
OG0010900	2	1.0	2	compare	specific	63.5	2.5	0	2	0.0	0.0	0.00	0.10
OG0010901	2	1.0	2	compare	specific	96.5	6.5	0	2	0.0	0.0	0.00	0.10
OG0010902	2	1.0	2	compare	specific	154.5	55.5	0	2	0.0	0.0	0.00	0.10
OG0010903	2	1.0	2	compare	specific	321.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010904	2	1.0	2	compare	specific	121.0	33.0	0	2	0.0	0.0	0.00	0.10
OG0010905	2	1.0	2	compare	specific	278.0	4.0	0	2	0.0	0.0	0.00	0.10
OG0010906	2	1.0	2	compare	specific	59.0	0.0	0	2	0.0	0.0	0.00	0.10
OG0010907	2	1.0	2	compare	specific	82.5	0.5	0	2	0.0	0.0	0.00	0.10
